16 22106 83718
7 19482 339.630000 -497.410000
9 19482 537.260000 -376.750000
6 19483 157.950000 808.810000
8 19483 276.640000 398.940000
6 19484 -7.419983 778.500000
8 19484 160.030000 319.550000
6 19485 -267.300000 724.110000
8 19485 -11.679990 310.390000
6 19486 301.120000 654.410000
8 19486 380.610000 304.500000
9 19486 176.330000 428.270000
6 19487 -215.000000 595.000000
8 19487 20.799990 221.580000
12 19487 -50.289980 564.550000
6 19488 481.970000 423.970000
12 19488 563.939900 434.070000
6 19489 411.050000 368.660000
8 19489 466.090000 127.710000
10 19489 596.850000 448.540000
12 19489 495.900000 377.290000
15 19489 795.540000 511.500000
6 19490 -194.170000 301.910000
15 19490 182.710000 554.240000
6 19491 -268.590000 109.710000
12 19491 -205.860000 160.700000
6 19492 90.739990 8.969971
12 19492 104.710000 59.640010
6 19493 208.700000 -85.549990
8 19493 341.570000 -115.240000
6 19494 -486.740000 -354.380000
7 19494 -411.840000 -123.520000
13 19494 37.270020 -408.900000
6 19495 -178.150000 -379.520000
12 19495 -168.980000 -317.070000
6 19496 -167.460000 -602.850000
7 19496 -239.430000 -367.010000
6 19497 -318.600000 -615.500000
15 19497 -413.540000 -439.920000
6 19498 -251.800000 840.180000
8 19498 2.130005 382.920000
6 19499 -209.280000 284.850000
11 19499 296.410000 -463.330000
6 19500 32.479980 61.929990
12 19500 47.270020 114.090000
6 19501 305.660000 -170.770000
12 19501 321.860000 -134.880000
6 19502 266.580000 -302.920000
8 19502 386.030000 -303.550000
12 19502 284.870000 -270.400000
13 19502 568.790000 -513.380000
6 19503 -90.440000 -311.210000
12 19503 -83.919980 -257.930000
6 19504 -418.110000 -503.860000
7 19504 -397.030000 -252.630000
9 19504 -285.090000 -356.110000
13 19504 52.630000 -523.640000
6 19505 -418.110000 -503.860000
7 19505 -397.030000 -252.630000
9 19505 -285.090000 -356.110000
13 19505 52.630000 -523.640000
6 19506 -410.120000 -529.200000
9 19506 -275.990000 -371.470000
13 19506 50.950010 -542.550000
6 19507 -28.090030 790.510000
8 19507 146.640000 330.170000
6 19508 -333.160000 784.970000
8 19508 -52.859990 355.960000
6 19509 220.730000 739.850000
8 19509 319.970000 356.240000
9 19509 114.360000 485.630000
6 19510 265.400000 662.540000
8 19510 352.480000 304.710000
9 19510 147.660000 430.420000
6 19511 -287.040000 87.679990
12 19511 -230.770000 135.010000
6 19512 7.630005 15.239990
12 19512 21.380000 68.979980
6 19513 356.860000 12.250000
12 19513 392.550000 49.280030
6 19514 241.410000 -196.840000
12 19514 250.350000 -158.310000
6 19515 8.820007 -208.210000
8 19515 182.890000 -195.180000
12 19515 3.840027 -158.140000
6 19516 -163.020000 -633.600000
7 19516 -244.420000 -391.570000
6 19517 -151.290000 572.430000
12 19517 12.510010 538.140000
6 19518 -151.290000 572.430000
12 19518 12.510010 538.140000
6 19519 -437.220000 494.440000
7 19519 -190.150000 540.210000
6 19520 -45.239990 27.390010
8 19520 143.710000 -22.109990
12 19520 -27.810000 82.979980
6 19521 315.510000 -76.380000
12 19521 328.860000 -36.929990
6 19522 173.630000 -193.200000
8 19522 316.210000 -192.130000
12 19522 176.370000 -150.680000
6 19523 42.700010 -156.189900
8 19523 205.080000 -165.430000
12 19523 42.650020 -105.340000
6 19524 42.700010 -156.189900
8 19524 205.080000 -165.430000
12 19524 42.650020 -105.340000
7 19525 -199.420000 577.900000
12 19525 -274.290000 520.670000
7 19526 -429.370000 574.010000
12 19526 -529.840000 511.760000
7 19527 -265.750000 569.000000
11 19527 112.150000 -260.540000
7 19528 -619.480000 565.730000
11 19528 -187.390000 -239.680000
7 19529 -420.100000 563.790000
12 19529 -519.500000 500.270000
7 19530 -346.740000 563.070000
12 19530 -437.420000 500.290000
7 19531 -346.740000 563.070000
12 19531 -437.420000 500.290000
7 19532 -322.830000 557.870000
11 19532 59.969970 -266.340000
7 19533 288.900000 535.610000
8 19533 301.370000 210.440000
7 19534 -347.000000 532.900000
12 19534 -436.980000 465.490000
7 19535 408.770000 528.270000
8 19535 432.580000 247.540000
9 19535 242.850000 381.940000
7 19536 366.920000 524.960000
8 19536 374.410000 214.840000
7 19537 -392.000000 518.690000
11 19537 -4.549988 -293.350000
13 19537 55.549990 135.430000
14 19537 148.250000 -271.660000
7 19538 -513.090000 503.540000
12 19538 -624.180000 429.510000
7 19539 527.450000 501.950000
10 19539 723.600000 586.550000
7 19540 -479.280000 497.560000
11 19540 -81.580020 -304.310000
12 19540 -584.340000 421.790000
7 19541 -392.520000 496.560000
14 19541 144.360000 -293.550000
7 19542 -317.490000 494.940000
14 19542 217.330000 -302.020000
7 19543 457.450000 495.120000
9 19543 291.920000 363.880000
12 19543 515.939900 511.750000
7 19544 -181.450000 494.010000
14 19544 349.770000 -314.390000
7 19545 270.860000 492.330000
10 19545 432.120000 610.710000
13 19545 637.830000 88.350010
7 19546 -506.360000 491.640000
8 19546 -385.640000 151.280000
7 19547 -109.960000 481.400000
11 19547 250.770000 -344.560000
13 19547 276.980000 94.070010
14 19547 420.340000 -333.120000
7 19548 -107.170000 477.880000
14 19548 423.250000 -337.020000
7 19549 357.350000 472.460000
9 19549 172.550000 289.790000
7 19550 -435.830000 468.440000
12 19550 -535.890000 388.640000
7 19551 -311.750000 463.260000
14 19551 216.910000 -334.720000
7 19552 -493.330000 453.270000
10 19552 -471.470000 614.240000
7 19553 -493.330000 453.270000
10 19553 -471.470000 614.240000
7 19554 -307.860000 452.930000
14 19554 219.040000 -346.110000
7 19555 -619.170000 451.590000
14 19555 -74.330020 -315.150000
7 19556 -436.710000 451.380000
14 19556 95.460020 -334.690000
7 19557 -314.810000 450.480000
14 19557 211.939900 -347.410000
7 19558 -557.710000 449.160000
10 19558 -548.400000 612.830000
12 19558 -673.930000 364.220000
7 19559 -466.920000 448.340000
11 19559 -78.150020 -345.210000
7 19560 -515.560000 447.970000
11 19560 -120.120000 -340.190000
7 19561 -603.390000 446.890000
10 19561 -602.210000 612.560000
7 19562 -612.530000 446.040000
10 19562 -613.010000 611.520000
7 19563 -539.790000 445.990000
12 19563 -652.750000 360.470000
14 19563 -2.650024 -329.450000
7 19564 -519.400000 443.880000
12 19564 -630.070000 358.450000
7 19565 -756.460000 443.250000
8 19565 -596.910000 126.560000
14 19565 -198.520000 -309.660000
7 19566 -504.080000 436.930000
12 19566 -612.460000 350.490000
7 19567 -81.250000 436.480000
11 19567 271.819900 -388.880000
7 19568 -84.270020 434.760000
10 19568 16.479980 574.060000
11 19568 268.040000 -390.220000
7 19569 336.439900 432.390000
10 19569 503.840000 530.760000
7 19570 -565.190000 429.130000
10 19570 -557.960000 590.150000
7 19571 -504.770000 427.050000
10 19571 -486.490000 583.830000
7 19572 -446.100000 425.740000
11 19572 -61.440000 -365.730000
7 19573 -523.250000 425.580000
12 19573 -634.480000 337.380000
14 19573 8.099976 -351.130000
7 19574 303.180100 423.200000
10 19574 464.220000 522.890000
7 19575 303.180100 423.200000
10 19575 464.220000 522.890000
7 19576 -481.750000 421.110000
10 19576 -458.210000 576.410000
12 19576 -587.040000 332.190000
7 19577 -487.840000 420.650000
8 19577 -376.090000 84.170010
7 19578 -621.500000 419.880000
14 19578 -83.890010 -346.520000
7 19579 -33.109990 419.940000
10 19579 74.570010 551.320000
7 19580 -532.910000 419.550000
8 19580 -414.010000 87.739990
10 19580 -518.860000 576.680000
7 19581 -593.690000 418.670000
12 19581 -714.850000 327.290000
14 19581 -58.599980 -350.650000
7 19582 -303.990000 416.930000
10 19582 -246.300000 563.570000
14 19582 217.500000 -383.430000
7 19583 -703.940000 415.450000
8 19583 -556.130000 96.160000
10 19583 -722.240000 582.090000
7 19584 -147.910000 415.380000
14 19584 380.250000 -401.030000
7 19585 -492.140000 411.440000
10 19585 -470.930000 565.440000
7 19586 207.230000 407.590000
10 19586 358.540000 518.990000
7 19587 -188.760000 406.340000
10 19587 -110.110000 545.410000
7 19588 294.500000 406.580000
10 19588 452.480000 503.670000
7 19589 340.510000 404.970000
12 19589 372.230000 379.500000
7 19590 -650.720000 404.610000
10 19590 -659.360000 566.170000
14 19590 -113.960000 -358.300000
7 19591 -520.220000 404.300000
10 19591 -504.570000 559.640000
7 19592 -303.100000 402.640000
14 19592 216.510000 -398.240000
7 19593 -680.290000 398.400000
8 19593 -538.340000 79.130000
10 19593 -694.100000 560.430000
7 19594 -680.290000 398.400000
8 19594 -538.340000 79.130000
10 19594 -694.100000 560.430000
7 19595 -419.490000 395.800000
10 19595 -385.480000 544.430000
7 19596 -666.750000 394.370000
11 19596 -252.730000 -369.430000
12 19596 -800.140000 296.150000
7 19597 -137.730000 393.360000
10 19597 -54.000000 525.190000
7 19598 -176.770000 393.120000
10 19598 -98.320010 528.150000
7 19599 -479.250000 391.480000
14 19599 80.900020 -425.300000
7 19600 -511.740000 391.090000
14 19600 12.070010 -387.460000
7 19601 -102.720000 389.960000
13 19601 285.600000 14.859990
14 19601 431.230000 -433.510000
7 19602 -369.520000 387.760000
15 19602 -290.980000 585.770000
7 19603 -159.190000 387.070000
11 19603 190.210000 -429.300000
7 19604 -404.910000 386.220000
14 19604 113.540000 -404.600000
15 19604 -339.530000 585.000000
7 19605 -108.590000 383.990000
15 19605 64.929990 567.100000
7 19606 405.470000 383.830000
9 19606 256.590000 253.580000
10 19606 564.860000 453.950000
12 19606 463.150000 376.110000
15 19606 757.930100 516.340000
7 19607 -127.620000 382.870000
13 19607 264.069900 9.669983
14 19607 403.970000 -439.540000
15 19607 39.179990 567.080000
7 19608 -127.620000 382.870000
11 19608 218.270000 -435.950000
15 19608 39.179990 567.080000
7 19609 -134.170000 379.030000
10 19609 -51.690000 507.320000
7 19610 -139.730000 378.250000
15 19610 21.320010 560.490000
7 19611 324.640000 377.390000
15 19611 663.470000 525.850000
7 19612 455.790000 377.280000
15 19612 829.010000 501.750000
7 19613 455.790000 377.280000
15 19613 829.010000 501.750000
7 19614 -219.970000 376.330000
10 19614 -150.590000 510.420000
14 19614 303.569900 -436.120000
7 19615 -223.780000 373.730000
10 19615 -156.110000 507.330000
15 19615 -92.739990 559.530000
7 19616 -663.820000 368.380000
10 19616 -677.060000 524.600000
15 19616 -694.950000 568.140000
7 19617 -296.170000 368.570000
10 19617 -240.100000 506.490000
7 19618 -629.040000 365.900000
15 19618 -645.930000 563.980000
7 19619 -629.040000 365.900000
15 19619 -645.930000 563.980000
7 19620 -613.790000 365.700000
15 19620 -625.040000 563.510000
7 19621 -497.000000 365.550000
10 19621 -477.890000 513.170000
7 19622 -244.240000 365.520000
10 19622 -181.020000 498.160000
13 19622 162.950000 1.010010
14 19622 276.760000 -445.090000
15 19622 -121.970000 548.860000
7 19623 -163.890000 365.630000
10 19623 -88.440000 492.310000
11 19623 181.090000 -449.160000
7 19624 -243.650000 362.660000
10 19624 -180.970000 494.980000
14 19624 277.450000 -448.270000
15 19624 -122.060000 544.650000
7 19625 -308.130000 362.060000
10 19625 -254.670000 499.330000
11 19625 52.169980 -434.450000
7 19626 -308.130000 362.060000
10 19626 -254.670000 499.330000
7 19627 -195.840000 361.450000
10 19627 -126.870000 490.140000
15 19627 -58.960020 540.050000
7 19628 -597.880000 360.000000
15 19628 -603.970000 555.330000
7 19629 -447.460000 355.810000
14 19629 65.539980 -431.360000
15 19629 -398.190000 545.320000
7 19630 -450.210000 355.150000
15 19630 -402.270000 544.980000
7 19631 -305.720000 353.290000
10 19631 -253.740000 488.060000
11 19631 52.530030 -443.500000
7 19632 -604.810000 350.000000
10 19632 -606.050000 500.750000
14 19632 -84.400020 -418.640000
7 19633 66.289980 348.580000
15 19633 299.060100 504.290000
7 19634 -514.460000 344.990000
10 19634 -499.090000 491.710000
11 19634 -132.730000 -426.480000
15 19634 -490.930000 533.840000
7 19635 635.120000 345.410000
9 19635 472.340000 281.250000
7 19636 619.920000 342.360000
10 19636 820.330000 379.170000
7 19637 -408.000000 340.530000
14 19637 102.340000 -452.480000
7 19638 -496.740000 339.380000
14 19638 15.530030 -442.700000
7 19639 -294.100000 339.720000
14 19639 224.710000 -467.370000
15 19639 -193.210000 514.810000
7 19640 -262.810000 339.200000
14 19640 258.090000 -472.150000
7 19641 -678.010000 336.230000
10 19641 -689.390000 491.020000
7 19642 -98.080020 335.390000
11 19642 234.530000 -487.400000
7 19643 -440.000000 334.740000
15 19643 -388.570000 517.080000
7 19644 -307.790000 335.240000
14 19644 209.310100 -470.939900
7 19645 -606.040000 334.450000
10 19645 -607.170000 483.020000
12 19645 -729.420000 225.900000
15 19645 -614.570000 521.760000
7 19646 -506.580000 332.970000
14 19646 4.950012 -448.370000
7 19647 -486.170000 332.720000
11 19647 -109.680000 -440.100000
14 19647 24.659970 -450.880000
7 19648 -584.420000 332.620000
8 19648 -464.440000 8.790009
10 19648 -581.930000 479.640000
11 19648 -195.540000 -429.030000
12 19648 -704.740000 224.080000
15 19648 -585.870000 518.870000
7 19649 -444.670000 330.880000
15 19649 -394.870000 512.590000
7 19650 -495.300000 330.300000
11 19650 -118.250000 -441.170000
7 19651 -495.300000 330.300000
11 19651 -118.250000 -441.170000
7 19652 -233.480000 329.630000
12 19652 -293.060000 239.450000
13 19652 174.200000 -30.479980
14 19652 290.650000 -486.150000
7 19653 -665.330000 328.200000
12 19653 -799.850000 214.920000
15 19653 -691.540000 517.340000
7 19654 -569.620000 327.140000
10 19654 -564.920000 473.710000
11 19654 -182.820000 -435.740000
15 19654 -566.150000 511.290000
7 19655 -723.610000 326.590000
10 19655 -746.270000 480.600000
14 19655 -199.750000 -427.640000
7 19656 140.930100 325.920000
10 19656 262.040000 419.410000
7 19657 317.010000 325.090000
10 19657 472.130000 403.010000
15 19657 650.260000 451.760000
7 19658 559.110000 325.110000
10 19658 744.540000 365.590000
7 19659 -360.550000 324.720000
15 19659 -284.410000 497.980000
7 19660 -360.550000 324.720000
15 19660 -284.410000 497.980000
7 19661 573.400000 324.520000
12 19661 670.390000 335.740000
7 19662 -386.070000 323.870000
15 19662 -317.750000 498.980000
7 19663 -211.280000 323.780000
10 19663 -150.330000 443.990000
7 19664 -486.550000 322.370000
14 19664 22.000000 -462.130000
7 19665 -86.190000 321.280000
10 19665 -6.590027 430.930000
7 19666 -332.430000 320.990000
14 19666 182.750000 -483.310100
7 19667 -567.650000 320.160000
10 19667 -562.230000 464.880000
15 19667 -563.440000 501.400000
7 19668 -567.650000 320.160000
10 19668 -562.230000 464.880000
7 19669 -343.580000 320.010000
13 19669 78.870000 -31.950010
7 19670 -217.740000 319.930000
10 19670 -158.280000 439.620000
15 19670 -96.219970 480.880000
7 19671 -550.350000 319.370000
14 19671 -40.140010 -456.790000
7 19672 -767.920000 318.530000
10 19672 -798.500000 474.430000
14 19672 -241.840000 -429.880000
15 19672 -830.830000 506.310000
7 19673 -545.990000 318.450000
14 19673 -36.340030 -459.060100
7 19674 -545.990000 318.450000
11 19674 -163.900000 -445.170000
7 19675 548.630000 318.670000
10 19675 730.960000 359.050000
12 19675 641.170000 324.110000
7 19676 -595.100000 317.500000
10 19676 -594.890000 463.070000
7 19677 -529.650000 316.460000
14 19677 -20.690000 -462.890000
7 19678 -529.650000 316.460000
11 19678 -150.170000 -448.810000
7 19679 -672.740000 314.360000
10 19679 -684.410000 465.760000
15 19679 -701.710000 499.760000
7 19680 -563.960000 314.450000
14 19680 -54.070010 -460.330000
7 19681 -508.760000 314.430000
11 19681 -132.300000 -453.460000
7 19682 -388.760000 314.180000
15 19682 -323.100000 485.280000
7 19683 -320.730000 314.000000
15 19683 -233.960000 479.760000
7 19684 607.510000 314.020000
12 19684 712.880000 328.790000
7 19685 -530.750000 313.560000
14 19685 -22.560000 -465.390000
7 19686 -525.660000 312.980000
14 19686 -17.799990 -467.040000
7 19687 -546.850000 311.700000
14 19687 -38.380000 -465.590000
7 19688 541.180100 310.460000
9 19688 394.080000 226.520000
7 19689 -555.230000 309.940000
14 19689 -46.960020 -466.360000
7 19690 -515.180000 310.190000
13 19690 -64.929990 -29.719970
14 19690 -8.349976 -471.189900
7 19691 -487.480000 309.670000
11 19691 -114.230000 -459.740000
7 19692 -100.280000 309.030000
10 19692 -24.679990 416.750000
7 19693 -703.620000 307.900000
10 19693 -722.960000 458.110000
14 19693 -186.310000 -448.620000
15 19693 -746.110000 490.320000
7 19694 -709.810000 307.360000
10 19694 -729.650000 457.860000
14 19694 -191.830000 -449.020000
15 19694 -753.750000 489.790000
7 19695 -508.310000 307.480000
14 19695 -2.260010 -475.300000
7 19696 -744.160000 306.660000
10 19696 -770.210000 459.260000
11 19696 -330.190000 -430.920000
15 19696 -799.410000 489.210000
7 19697 -660.430000 306.380000
12 19697 -794.020000 189.410000
15 19697 -685.290000 488.310000
7 19698 -527.300000 306.000000
14 19698 -21.039980 -474.150000
7 19699 -554.570000 305.550000
14 19699 -46.969970 -470.990000
7 19700 -554.570000 305.550000
14 19700 -46.969970 -470.990000
7 19701 568.650000 303.090000
12 19701 667.340000 309.640000
7 19702 -564.630000 302.760000
11 19702 -181.980000 -456.590000
7 19703 -381.530000 301.430000
10 19703 -348.580000 430.150000
11 19703 -27.359990 -482.840000
14 19703 130.480000 -498.630000
15 19703 -316.370000 466.210000
7 19704 -239.230000 300.670000
10 19704 -186.520000 417.620000
15 19704 -128.780000 454.650000
7 19705 -276.680000 299.300000
11 19705 62.940000 -499.870000
7 19706 263.980000 296.820000
15 19706 569.410000 414.590000
7 19707 625.760000 296.720000
12 19707 736.420000 310.730000
7 19708 -514.560000 295.010000
11 19708 -140.560000 -469.430000
7 19709 -77.780030 292.930000
10 19709 -55.840030 357.020000
15 19709 10.179990 390.780000
7 19710 -718.640000 292.370000
8 19710 -583.780000 -19.649990
14 19710 -203.960000 -463.050000
15 19710 -765.720000 470.750000
7 19711 -665.730000 291.740000
10 19711 -676.810000 439.730000
7 19712 -563.370000 291.330000
14 19712 -58.599980 -484.920000
7 19713 -509.720000 289.550000
14 19713 -7.309998 -493.780000
7 19714 594.500000 288.690000
10 19714 783.500000 316.720000
7 19715 -584.250000 287.030000
15 19715 -586.190000 458.830000
7 19716 -145.370000 286.880000
10 19716 -81.340030 392.660000
7 19717 -743.840000 285.670000
10 19717 -770.680000 434.840000
15 19717 -798.870000 462.780000
